close_time,resistance,support
1658335499999.0,24233.26,24233.26
1658335799999.0,23816.44,23816.44
1658336099999.0,23816.44,23816.44
1658336399999.0,23816.44,23816.44
1658336699999.0,23816.44,23816.44
1658336999999.0,23816.44,23816.44
1658337299999.0,23816.44,23816.44
1658337599999.0,23816.44,23816.44
1658337899999.0,23816.44,23816.44
1658338199999.0,23816.44,23816.44
1658338499999.0,23816.44,23816.44
1658338799999.0,23816.44,23816.44
1658339099999.0,23816.44,23816.44
1658339399999.0,23816.44,23816.44
1658339699999.0,23816.44,23816.44
1658339999999.0,23816.44,23816.44
1658340299999.0,23816.44,23816.44
1658340599999.0,23816.44,23816.44
1658340899999.0,23816.44,23816.44
1658341199999.0,23816.44,23816.44
1658341499999.0,23816.44,23816.44
1658341799999.0,23816.44,23816.44
1658342099999.0,23821.86,23821.86
1658342399999.0,23821.86,23821.86
1658342699999.0,23821.86,23821.86
1658342999999.0,23821.86,23821.86
1658343299999.0,23821.86,23821.86
1658343599999.0,23821.86,23821.86
1658343899999.0,23821.86,23821.86
1658344199999.0,23821.86,23821.86
1658344499999.0,23913.76,23913.76
1658344799999.0,23913.76,23913.76
1658345099999.0,23913.76,23913.76
1658345399999.0,23913.76,23913.76
1658345699999.0,23913.76,23913.76
1658345999999.0,23913.76,23913.76
1658346299999.0,23913.76,23913.76
1658346599999.0,23913.76,23913.76
1658346899999.0,23913.76,23913.76
1658347199999.0,23913.76,23913.76
1658347499999.0,23913.76,23913.76
1658347799999.0,23913.76,23913.76
1658348099999.0,23913.76,23913.76
1658348399999.0,23913.76,23913.76
1658348699999.0,23913.76,23913.76
1658348999999.0,23913.76,23913.76
1658349299999.0,23149.44,23149.44
1658349599999.0,23149.44,23149.44
1658349899999.0,23149.44,23149.44
1658350199999.0,23149.44,23149.44
1658350499999.0,23149.44,23149.44
1658350799999.0,23149.44,23149.44
1658351099999.0,23273.74,23273.74
1658351399999.0,23273.74,23273.74
1658351699999.0,23273.74,23273.74
1658351999999.0,23273.74,23273.74
1658352299999.0,23380.89,23380.89
1658352599999.0,23380.89,23380.89
1658352899999.0,23380.89,23380.89
1658353199999.0,23380.89,23380.89
1658353499999.0,23380.89,23380.89
1658353799999.0,23380.89,23380.89
1658354099999.0,23665.41,23665.41
1658354399999.0,23665.41,23665.41
1658354699999.0,23670.17,23670.17
1658354999999.0,23670.17,23670.17
1658355299999.0,23670.17,23670.17
1658355599999.0,23670.17,23670.17
1658355899999.0,23670.17,23670.17
1658356199999.0,23670.17,23670.17
1658356499999.0,23670.17,23670.17
1658356799999.0,23670.17,23670.17
1658357099999.0,23670.17,23670.17
1658357399999.0,23670.17,23670.17
1658357699999.0,23670.17,23670.17
1658357999999.0,23670.17,23670.17
1658358299999.0,23670.17,23670.17
1658358599999.0,23670.17,23670.17
1658358899999.0,23670.17,23670.17
1658359199999.0,23670.17,23670.17
1658359499999.0,23670.17,23670.17
1658359799999.0,23670.17,23670.17
1658360099999.0,23251.81,23251.81
1658360399999.0,23251.81,23251.81
1658360699999.0,23251.81,23251.81
1658360999999.0,23251.81,23251.81
1658361299999.0,23369.18,23369.18
1658361599999.0,23369.18,23369.18
1658361899999.0,23369.18,23369.18
1658362199999.0,23369.18,23369.18
1658362499999.0,23369.18,23369.18
1658362799999.0,23369.18,23369.18
1658363099999.0,23369.18,23369.18
1658363399999.0,23369.18,23369.18
1658363699999.0,23369.18,23369.18
1658363999999.0,23369.18,23369.18
1658364299999.0,23369.18,23369.18
1658364599999.0,23369.18,23369.18
1658364899999.0,23369.18,23369.18
1658365199999.0,23369.18,23369.18
1658365499999.0,23369.18,23369.18
1658365799999.0,23369.18,23369.18
1658366099999.0,23369.18,23369.18
1658366399999.0,23369.18,23369.18
1658366699999.0,23387.75,23387.75
1658366999999.0,23387.75,23387.75
1658367299999.0,23387.75,23387.75
1658367599999.0,23387.75,23387.75
1658367899999.0,23387.75,23387.75
1658368199999.0,23387.75,23387.75
1658368499999.0,23387.75,23387.75
1658368799999.0,23387.75,23387.75
1658369099999.0,23387.75,23387.75
1658369399999.0,23387.75,23387.75
1658369699999.0,23387.75,23387.75
1658369999999.0,23387.75,23387.75
1658370299999.0,23387.75,23387.75
1658370599999.0,23387.75,23387.75
1658370899999.0,23387.75,23387.75
1658371199999.0,23387.75,23387.75
1658371499999.0,23387.75,23387.75
1658371799999.0,23387.75,23387.75
1658372099999.0,23387.75,23387.75
1658372399999.0,23387.75,23387.75
1658372699999.0,23387.75,23387.75
1658372999999.0,23387.75,23387.75
1658373299999.0,23387.75,23387.75
1658373599999.0,23387.75,23387.75
1658373899999.0,23387.75,23387.75
1658374199999.0,22845.43,22845.43
1658374499999.0,22845.43,22845.43
1658374799999.0,22845.43,22845.43
1658375099999.0,22845.43,22845.43
1658375399999.0,22850.89,22850.89
1658375699999.0,22850.89,22850.89
1658375999999.0,22850.89,22850.89
1658376299999.0,22850.89,22850.89
1658376599999.0,22850.89,22850.89
1658376899999.0,22850.89,22850.89
1658377199999.0,22850.89,22850.89
1658377499999.0,22850.89,22850.89
1658377799999.0,22850.89,22850.89
1658378099999.0,22850.89,22850.89
1658378399999.0,22850.89,22850.89
1658378699999.0,22850.89,22850.89
1658378999999.0,22850.89,22850.89
1658379299999.0,22850.89,22850.89
1658379599999.0,22919.36,22919.36
1658379899999.0,22919.36,22919.36
1658380199999.0,22919.36,22919.36
1658380499999.0,22919.36,22919.36
1658380799999.0,22922.65,22922.65
1658381099999.0,22922.65,22922.65
1658381399999.0,22957.8,22957.8
1658381699999.0,22957.8,22957.8
1658381999999.0,22957.8,22957.8
1658382299999.0,22957.8,22957.8
1658382599999.0,22957.8,22957.8
1658382899999.0,22957.8,22957.8
1658383199999.0,22957.8,22957.8
1658383499999.0,22957.8,22957.8
1658383799999.0,22957.8,22957.8
1658384099999.0,22957.8,22957.8
1658384399999.0,22957.8,22957.8
1658384699999.0,22957.8,22957.8
1658384999999.0,22957.8,22957.8
1658385299999.0,22957.8,22957.8
1658385599999.0,22957.8,22957.8
1658385899999.0,22957.8,22957.8
1658386199999.0,22957.8,22957.8
1658386499999.0,22957.8,22957.8
1658386799999.0,22957.8,22957.8
1658387099999.0,22957.8,22957.8
1658387399999.0,22957.8,22957.8
1658387699999.0,22957.8,22957.8
1658387999999.0,22957.8,22957.8
1658388299999.0,22957.8,22957.8
1658388599999.0,23077.08,23077.08
1658388899999.0,23077.08,23077.08
1658389199999.0,23077.08,23077.08
1658389499999.0,23077.08,23077.08
1658389799999.0,23077.08,23077.08
1658390099999.0,23077.08,23077.08
1658390399999.0,23077.08,23077.08
1658390699999.0,23077.08,23077.08
1658390999999.0,23077.08,23077.08
1658391299999.0,23077.08,23077.08
1658391599999.0,23077.08,23077.08
1658391899999.0,23077.08,23077.08
1658392199999.0,23077.08,23077.08
1658392499999.0,23077.08,23077.08
1658392799999.0,23077.08,23077.08
1658393099999.0,23077.08,23077.08
1658393399999.0,23077.08,23077.08
1658393699999.0,23077.08,23077.08
1658393999999.0,23077.08,23077.08
1658394299999.0,23077.08,23077.08
1658394599999.0,23077.08,23077.08
1658394899999.0,23077.08,23077.08
1658395199999.0,23077.08,23077.08
1658395499999.0,23077.08,23077.08
1658395799999.0,23077.08,23077.08
1658396099999.0,23077.08,23077.08
1658396399999.0,23077.08,23077.08
1658396699999.0,23077.08,23077.08
1658396999999.0,23077.08,23077.08
1658397299999.0,23077.08,23077.08
1658397599999.0,23077.08,23077.08
1658397899999.0,23077.08,23077.08
1658398199999.0,23077.08,23077.08
1658398499999.0,23077.08,23077.08
1658398799999.0,23077.08,23077.08
1658399099999.0,23077.08,23077.08
1658399399999.0,23077.08,23077.08
1658399699999.0,23077.08,23077.08
1658399999999.0,23077.08,23077.08
1658400299999.0,23077.08,23077.08
1658400599999.0,23077.08,23077.08
1658400899999.0,23077.08,23077.08
1658401199999.0,23077.08,23077.08
1658401499999.0,23077.08,23077.08
1658401799999.0,23077.08,23077.08
1658402099999.0,23077.08,23077.08
1658402399999.0,23077.08,23077.08
1658402699999.0,23077.08,23077.08
1658402999999.0,23077.08,23077.08
1658403299999.0,23077.08,23077.08
1658403599999.0,23077.08,23077.08
1658403899999.0,22618.32,22618.32
1658404199999.0,22618.32,22618.32
1658404499999.0,22618.32,22618.32
1658404799999.0,22652.12,22652.12
1658405099999.0,22652.12,22652.12
1658405399999.0,22652.12,22652.12
1658405699999.0,22652.12,22652.12
1658405999999.0,22652.12,22652.12
1658406299999.0,22652.12,22652.12
1658406599999.0,22652.12,22652.12
1658406899999.0,22736.93,22736.93
1658407199999.0,22736.93,22736.93
1658407499999.0,22736.93,22736.93
1658407799999.0,22736.93,22736.93
1658408099999.0,22840.02,22840.02
1658408399999.0,22840.02,22840.02
1658408699999.0,22840.02,22840.02
1658408999999.0,22840.02,22840.02
1658409299999.0,22840.02,22840.02
1658409599999.0,22840.02,22840.02
1658409899999.0,22840.02,22840.02
1658410199999.0,22840.02,22840.02
1658410499999.0,22840.02,22840.02
1658410799999.0,22840.02,22840.02
1658411099999.0,22840.02,22840.02
1658411399999.0,22840.02,22840.02
1658411699999.0,22840.02,22840.02
1658411999999.0,22840.02,22840.02
1658412299999.0,22840.02,22840.02
1658412599999.0,22840.02,22840.02
1658412899999.0,22840.02,22840.02
1658413199999.0,22840.02,22840.02
1658413499999.0,22840.02,22840.02
1658413799999.0,22840.02,22840.02
1658414099999.0,22840.02,22840.02
1658414399999.0,22840.02,22840.02
1658414699999.0,22840.02,22840.02
1658414999999.0,22840.02,22840.02
1658415299999.0,22840.02,22840.02
1658415599999.0,22840.02,22840.02
1658415899999.0,22840.02,22840.02
1658416199999.0,22840.02,22840.02
1658416499999.0,22840.02,22840.02
1658416799999.0,22840.02,22840.02
1658417099999.0,22840.02,22840.02
1658417399999.0,22840.02,22840.02
1658417699999.0,22840.02,22840.02
1658417999999.0,22840.02,22840.02
1658418299999.0,22840.02,22840.02
1658418599999.0,22840.02,22840.02
1658418899999.0,22840.02,22840.02
1658419199999.0,22840.02,22840.02
1658419499999.0,22840.02,22840.02
1658419799999.0,22840.02,22840.02
1658420099999.0,22840.02,22840.02
1658420399999.0,22840.02,22840.02
1658420699999.0,22840.02,22840.02
1658420999999.0,22997.35,22997.35
1658421299999.0,22997.35,22997.35
1658421599999.0,23066.6,23066.6
1658421899999.0,23066.6,23066.6
1658422199999.0,23066.6,23066.6
1658422499999.0,23066.6,23066.6
1658422799999.0,23066.6,23066.6
1658423099999.0,23066.6,23066.6
1658423399999.0,23066.6,23066.6
1658423699999.0,23121.85,23121.85
1658423999999.0,23121.85,23121.85
1658424299999.0,23121.85,23121.85
1658424599999.0,23121.85,23121.85
1658424899999.0,23121.85,23121.85
1658425199999.0,23121.85,23121.85
1658425499999.0,23121.85,23121.85
1658425799999.0,23121.85,23121.85
1658426099999.0,23121.85,23121.85
1658426399999.0,23121.85,23121.85
1658426699999.0,23121.85,23121.85
1658426999999.0,23121.85,23121.85
1658427299999.0,23121.85,23121.85
1658427599999.0,23121.85,23121.85
1658427899999.0,23121.85,23121.85
1658428199999.0,23121.85,23121.85
1658428499999.0,23121.85,23121.85
1658428799999.0,23121.85,23121.85
1658429099999.0,23121.85,23121.85
1658429399999.0,23121.85,23121.85
1658429699999.0,23121.85,23121.85
1658429999999.0,23121.85,23121.85
1658430299999.0,23121.85,23121.85
1658430599999.0,23121.85,23121.85
1658430899999.0,23121.85,23121.85
1658431199999.0,23121.85,23121.85
1658431499999.0,23159.21,23159.21
1658431799999.0,23159.21,23159.21
1658432099999.0,23159.21,23159.21
1658432399999.0,23159.21,23159.21
1658432699999.0,23159.21,23159.21
1658432999999.0,23159.21,23159.21
1658433299999.0,23159.21,23159.21
1658433599999.0,23159.21,23159.21
1658433899999.0,23159.21,23159.21
1658434199999.0,23159.21,23159.21
1658434499999.0,23292.49,23292.49
1658434799999.0,23292.49,23292.49
1658435099999.0,23292.49,23292.49
1658435399999.0,23292.49,23292.49
1658435699999.0,23292.49,23292.49
1658435999999.0,23292.49,23292.49
1658436299999.0,23292.49,23292.49
1658436599999.0,23292.49,23292.49
1658436899999.0,23292.49,23292.49
1658437199999.0,23292.49,23292.49
1658437499999.0,23292.49,23292.49
1658437799999.0,23292.49,23292.49
1658438099999.0,23292.49,23292.49
1658438399999.0,23292.49,23292.49
1658438699999.0,23292.49,23292.49
1658438999999.0,23292.49,23292.49
1658439299999.0,23292.49,23292.49
1658439599999.0,23292.49,23292.49
1658439899999.0,23292.49,23292.49
1658440199999.0,23292.49,23292.49
1658440499999.0,23292.49,23292.49
1658440799999.0,23292.49,23292.49
1658441099999.0,23292.49,23292.49
1658441399999.0,23292.49,23292.49
1658441699999.0,23292.49,23292.49
1658441999999.0,23292.49,23292.49
1658442299999.0,23292.49,23292.49
1658442599999.0,23292.49,23292.49
1658442899999.0,23292.49,23292.49
1658443199999.0,23292.49,23292.49
1658443499999.0,23292.49,23292.49
1658443799999.0,23292.49,23292.49
1658444099999.0,23292.49,23292.49
1658444399999.0,23292.49,23292.49
1658444699999.0,23292.49,23292.49
1658444999999.0,23292.49,23292.49
1658445299999.0,23292.49,23292.49
1658445599999.0,23292.49,23292.49
1658445899999.0,23292.49,23292.49
1658446199999.0,23292.49,23292.49
1658446499999.0,23292.49,23292.49
1658446799999.0,23292.49,23292.49
1658447099999.0,23292.49,23292.49
1658447399999.0,23292.49,23292.49
1658447699999.0,23292.49,23292.49
1658447999999.0,23292.49,23292.49
1658448299999.0,23292.49,23292.49
1658448599999.0,23292.49,23292.49
1658448899999.0,23292.49,23292.49
1658449199999.0,23292.49,23292.49
1658449499999.0,23292.49,23292.49
1658449799999.0,23292.49,23292.49
1658450099999.0,23292.49,23292.49
1658450399999.0,23292.49,23292.49
1658450699999.0,23292.49,23292.49
1658450999999.0,23319.35,23319.35
1658451299999.0,23319.35,23319.35
1658451599999.0,23319.35,23319.35
1658451899999.0,23319.35,23319.35
1658452199999.0,23319.35,23319.35
1658452499999.0,23319.35,23319.35
1658452799999.0,23319.35,23319.35
1658453099999.0,23319.35,23319.35
1658453399999.0,23319.35,23319.35
1658453699999.0,23319.35,23319.35
1658453999999.0,23319.35,23319.35
1658454299999.0,23319.35,23319.35
1658454599999.0,23319.35,23319.35
1658454899999.0,23319.35,23319.35
1658455199999.0,23319.35,23319.35
1658455499999.0,23319.35,23319.35
1658455799999.0,23319.35,23319.35
1658456099999.0,23319.35,23319.35
1658456399999.0,23319.35,23319.35
1658456699999.0,23319.35,23319.35
1658456999999.0,23319.35,23319.35
1658457299999.0,23319.35,23319.35
1658457599999.0,23319.35,23319.35
1658457899999.0,23319.35,23319.35
1658458199999.0,23319.35,23319.35
1658458499999.0,23319.35,23319.35
1658458799999.0,23319.35,23319.35
1658459099999.0,23319.35,23319.35
1658459399999.0,23319.35,23319.35
1658459699999.0,23319.35,23319.35
1658459999999.0,23319.35,23319.35
1658460299999.0,23319.35,23319.35
1658460599999.0,23319.35,23319.35
1658460899999.0,23319.35,23319.35
1658461199999.0,23319.35,23319.35
1658461499999.0,22926.34,22926.34
1658461799999.0,22926.34,22926.34
1658462099999.0,22932.01,22932.01
1658462399999.0,22932.01,22932.01
1658462699999.0,22932.01,22932.01
1658462999999.0,22932.01,22932.01
1658463299999.0,22932.01,22932.01
1658463599999.0,22932.01,22932.01
1658463899999.0,22932.01,22932.01
1658464199999.0,22932.01,22932.01
1658464499999.0,22939.65,22939.65
1658464799999.0,22939.65,22939.65
1658465099999.0,22939.65,22939.65
1658465399999.0,22939.65,22939.65
1658465699999.0,22939.65,22939.65
1658465999999.0,22940.86,22940.86
1658466299999.0,22940.86,22940.86
1658466599999.0,22940.86,22940.86
1658466899999.0,22983.45,22983.45
1658467199999.0,22983.45,22983.45
1658467499999.0,22983.45,22983.45
1658467799999.0,22983.45,22983.45
1658468099999.0,22983.45,22983.45
1658468399999.0,22983.45,22983.45
1658468699999.0,23135.31,23135.31
1658468999999.0,23135.31,23135.31
1658469299999.0,23135.31,23135.31
1658469599999.0,23135.31,23135.31
1658469899999.0,23135.31,23135.31
1658470199999.0,23146.46,23146.46
1658470499999.0,23146.46,23146.46
1658470799999.0,23162.85,23162.85
1658471099999.0,23162.85,23162.85
1658471399999.0,23162.85,23162.85
1658471699999.0,23162.85,23162.85
1658471999999.0,23162.85,23162.85
1658472299999.0,23189.13,23189.13
1658472599999.0,23189.13,23189.13
1658472899999.0,23189.13,23189.13
1658473199999.0,23189.13,23189.13
1658473499999.0,23189.13,23189.13
1658473799999.0,23189.13,23189.13
1658474099999.0,23189.13,23189.13
1658474399999.0,23189.13,23189.13
1658474699999.0,23189.13,23189.13
1658474999999.0,23189.13,23189.13
1658475299999.0,23189.13,23189.13
1658475599999.0,23265.69,23265.69
1658475899999.0,23265.69,23265.69
1658476199999.0,23265.69,23265.69
1658476499999.0,23265.69,23265.69
1658476799999.0,23265.69,23265.69
1658477099999.0,23265.69,23265.69
1658477399999.0,23265.69,23265.69
1658477699999.0,23265.69,23265.69
1658477999999.0,23265.69,23265.69
1658478299999.0,23265.69,23265.69
1658478599999.0,23265.69,23265.69
1658478899999.0,23265.69,23265.69
1658479199999.0,23279.84,23279.84
1658479499999.0,23279.84,23279.84
1658479799999.0,23279.84,23279.84
1658480099999.0,23279.84,23279.84
1658480399999.0,23279.84,23279.84
1658480699999.0,23279.84,23279.84
1658480999999.0,23279.84,23279.84
1658481299999.0,23279.84,23279.84
1658481599999.0,23279.84,23279.84
1658481899999.0,23279.84,23279.84
1658482199999.0,23279.84,23279.84
1658482499999.0,23279.84,23279.84
1658482799999.0,23489.53,23489.53
1658483099999.0,23489.53,23489.53
1658483399999.0,23489.53,23489.53
1658483699999.0,23489.53,23489.53
1658483999999.0,23489.53,23489.53
1658484299999.0,23489.53,23489.53
1658484599999.0,23489.53,23489.53
1658484899999.0,23489.53,23489.53
1658485199999.0,23489.53,23489.53
1658485499999.0,23489.53,23489.53
1658485799999.0,23489.53,23489.53
1658486099999.0,23489.53,23489.53
1658486399999.0,23489.53,23489.53
1658486699999.0,23489.53,23489.53
1658486999999.0,23489.53,23489.53
1658487299999.0,23536.33,23536.33
1658487599999.0,23536.33,23536.33
1658487899999.0,23536.33,23536.33
1658488199999.0,23536.33,23536.33
1658488499999.0,23536.33,23536.33
1658488799999.0,23536.33,23536.33
1658489099999.0,23536.33,23536.33
1658489399999.0,23536.33,23536.33
1658489699999.0,23536.33,23536.33
1658489999999.0,23536.33,23536.33
1658490299999.0,23536.33,23536.33
1658490599999.0,23536.33,23536.33
1658490899999.0,23555.63,23555.63
1658491199999.0,23555.63,23555.63
1658491499999.0,23555.63,23555.63
1658491799999.0,23555.63,23555.63
1658492099999.0,23623.83,23623.83
1658492399999.0,23623.83,23623.83
1658492699999.0,23623.83,23623.83
1658492999999.0,23670.6,23670.6
1658493299999.0,23670.6,23670.6
1658493599999.0,23670.6,23670.6
1658493899999.0,23670.6,23670.6
1658494199999.0,23670.6,23670.6
1658494499999.0,23675.46,23675.46
1658494799999.0,23675.46,23675.46
1658495099999.0,23675.46,23675.46
1658495399999.0,23675.46,23675.46
1658495699999.0,23675.46,23675.46
1658495999999.0,23675.46,23675.46
1658496299999.0,23675.46,23675.46
1658496599999.0,23684.88,23684.88
1658496899999.0,23684.88,23684.88
1658497199999.0,23684.88,23684.88
1658497499999.0,23684.88,23684.88
1658497799999.0,23684.88,23684.88
1658498099999.0,23684.88,23684.88
1658498399999.0,23684.88,23684.88
1658498699999.0,23684.88,23684.88
1658498999999.0,23684.88,23684.88
1658499299999.0,23684.88,23684.88
1658499599999.0,23684.88,23684.88
1658499899999.0,23684.88,23684.88
1658500199999.0,23684.88,23684.88
1658500499999.0,23684.88,23684.88
1658500799999.0,23684.88,23684.88
1658501099999.0,23684.88,23684.88
1658501399999.0,23684.88,23684.88
1658501699999.0,23684.88,23684.88
1658501999999.0,23684.88,23684.88
1658502299999.0,23684.88,23684.88
1658502599999.0,23684.88,23684.88
1658502899999.0,23684.88,23684.88
1658503199999.0,23684.88,23684.88
1658503499999.0,23684.88,23684.88
1658503799999.0,23684.88,23684.88
1658504099999.0,23684.88,23684.88
1658504399999.0,23684.88,23684.88
1658504699999.0,23684.88,23684.88
1658504999999.0,23684.88,23684.88
1658505299999.0,23684.88,23684.88
1658505599999.0,23684.88,23684.88
1658505899999.0,23684.88,23684.88
1658506199999.0,23684.88,23684.88
1658506499999.0,23684.88,23684.88
1658506799999.0,23684.88,23684.88
1658507099999.0,23684.88,23684.88
1658507399999.0,23684.88,23684.88
1658507699999.0,23684.88,23684.88
1658507999999.0,23684.88,23684.88
1658508299999.0,23193.6,23193.6
1658508599999.0,23193.6,23193.6
1658508899999.0,23193.6,23193.6
1658509199999.0,23193.6,23193.6
1658509499999.0,23193.6,23193.6
1658509799999.0,23193.6,23193.6
1658510099999.0,23193.6,23193.6
1658510399999.0,23193.6,23193.6
1658510699999.0,23193.6,23193.6
1658510999999.0,23193.6,23193.6
1658511299999.0,23193.6,23193.6
1658511599999.0,23193.6,23193.6
1658511899999.0,23193.6,23193.6
1658512199999.0,23193.6,23193.6
1658512499999.0,23193.6,23193.6
1658512799999.0,23193.6,23193.6
1658513099999.0,23193.6,23193.6
1658513399999.0,23193.6,23193.6
1658513699999.0,23193.6,23193.6
1658513999999.0,23193.6,23193.6
1658514299999.0,23193.6,23193.6
1658514599999.0,23193.6,23193.6
1658514899999.0,23193.6,23193.6
1658515199999.0,23193.6,23193.6
1658515499999.0,23193.6,23193.6
1658515799999.0,23193.6,23193.6
1658516099999.0,23193.6,23193.6
1658516399999.0,23193.6,23193.6
1658516699999.0,23193.6,23193.6
1658516999999.0,23193.6,23193.6
1658517299999.0,23193.6,23193.6
1658517599999.0,23193.6,23193.6
1658517899999.0,23193.6,23193.6
1658518199999.0,23193.6,23193.6
1658518499999.0,23193.6,23193.6
1658518799999.0,23193.6,23193.6
1658519099999.0,23193.6,23193.6
1658519399999.0,22777.32,22777.32
1658519699999.0,22777.32,22777.32
1658519999999.0,22777.32,22777.32
1658520299999.0,22777.32,22777.32
1658520599999.0,22777.32,22777.32
1658520899999.0,22777.32,22777.32
1658521199999.0,22777.32,22777.32
1658521499999.0,22777.32,22777.32
1658521799999.0,22777.32,22777.32
1658522099999.0,22777.32,22777.32
1658522399999.0,22777.32,22777.32
1658522699999.0,22777.32,22777.32
1658522999999.0,22777.32,22777.32
1658523299999.0,22777.32,22777.32
1658523599999.0,22777.32,22777.32
1658523899999.0,22777.32,22777.32
1658524199999.0,22777.32,22777.32
1658524499999.0,22777.32,22777.32
1658524799999.0,22777.32,22777.32
1658525099999.0,22777.32,22777.32
1658525399999.0,22777.32,22777.32
1658525699999.0,22777.32,22777.32
1658525999999.0,22777.32,22777.32
1658526299999.0,22777.32,22777.32
1658526599999.0,22777.32,22777.32
1658526899999.0,22777.32,22777.32
1658527199999.0,22777.32,22777.32
1658527499999.0,22777.32,22777.32
1658527799999.0,22777.32,22777.32
1658528099999.0,22777.32,22777.32
1658528399999.0,22777.32,22777.32
1658528699999.0,22777.32,22777.32
1658528999999.0,22777.32,22777.32
1658529299999.0,22777.32,22777.32
1658529599999.0,22777.32,22777.32
1658529899999.0,22777.32,22777.32
1658530199999.0,22777.32,22777.32
1658530499999.0,22777.32,22777.32
1658530799999.0,22777.32,22777.32
1658531099999.0,22777.32,22777.32
1658531399999.0,22777.32,22777.32
1658531699999.0,22777.32,22777.32
1658531999999.0,22777.32,22777.32
1658532299999.0,22777.32,22777.32
1658532599999.0,22777.32,22777.32
1658532899999.0,22777.32,22777.32
1658533199999.0,22777.32,22777.32
1658533499999.0,22777.32,22777.32
1658533799999.0,22777.32,22777.32
1658534099999.0,22777.32,22777.32
1658534399999.0,22777.32,22777.32
1658534699999.0,22777.32,22777.32
1658534999999.0,22777.32,22777.32
1658535299999.0,22777.32,22777.32
1658535599999.0,22777.32,22777.32
1658535899999.0,22777.32,22777.32
1658536199999.0,22777.32,22777.32
1658536499999.0,22777.32,22777.32
1658536799999.0,22777.32,22777.32
1658537099999.0,22796.83,22796.83
1658537399999.0,22796.83,22796.83
1658537699999.0,22796.83,22796.83
1658537999999.0,22796.83,22796.83
1658538299999.0,22796.83,22796.83
1658538599999.0,22796.83,22796.83
1658538899999.0,22796.83,22796.83
1658539199999.0,22796.83,22796.83
1658539499999.0,22796.83,22796.83
1658539799999.0,22801.94,22801.94
1658540099999.0,22801.94,22801.94
1658540399999.0,22809.26,22809.26
1658540699999.0,22809.26,22809.26
1658540999999.0,22809.26,22809.26
1658541299999.0,22850.52,22850.52
1658541599999.0,22850.52,22850.52
1658541899999.0,22850.52,22850.52
1658542199999.0,22850.52,22850.52
1658542499999.0,22850.52,22850.52
1658542799999.0,22850.52,22850.52
1658543099999.0,22850.52,22850.52
1658543399999.0,22850.52,22850.52
1658543699999.0,22850.52,22850.52
1658543999999.0,22850.52,22850.52
1658544299999.0,22889.99,22889.99
1658544599999.0,22889.99,22889.99
1658544899999.0,22889.99,22889.99
1658545199999.0,22889.99,22889.99
1658545499999.0,22889.99,22889.99
1658545799999.0,22889.99,22889.99
1658546099999.0,22889.99,22889.99
1658546399999.0,22889.99,22889.99
1658546699999.0,22889.99,22889.99
1658546999999.0,22889.99,22889.99
1658547299999.0,22889.99,22889.99
1658547599999.0,22889.99,22889.99
1658547899999.0,22889.99,22889.99
1658548199999.0,22889.99,22889.99
1658548499999.0,22889.99,22889.99
1658548799999.0,22889.99,22889.99
1658549099999.0,22889.99,22889.99
1658549399999.0,22889.99,22889.99
1658549699999.0,22889.99,22889.99
1658549999999.0,22889.99,22889.99
1658550299999.0,22889.99,22889.99
1658550599999.0,22889.99,22889.99
1658550899999.0,22889.99,22889.99
1658551199999.0,22889.99,22889.99
1658551499999.0,22889.99,22889.99
1658551799999.0,22889.99,22889.99
1658552099999.0,22949.1,22949.1
1658552399999.0,22949.1,22949.1
1658552699999.0,22958.98,22958.98
1658552999999.0,22958.98,22958.98
1658553299999.0,22958.98,22958.98
1658553599999.0,22995.98,22995.98
1658553899999.0,22995.98,22995.98
1658554199999.0,22995.98,22995.98
1658554499999.0,22995.98,22995.98
1658554799999.0,22995.98,22995.98
1658555099999.0,22995.98,22995.98
1658555399999.0,22995.98,22995.98
1658555699999.0,22995.98,22995.98
1658555999999.0,22995.98,22995.98
1658556299999.0,22995.98,22995.98
1658556599999.0,22995.98,22995.98
1658556899999.0,22995.98,22995.98
1658557199999.0,22995.98,22995.98
1658557499999.0,22995.98,22995.98
1658557799999.0,22995.98,22995.98
1658558099999.0,22995.98,22995.98
1658558399999.0,22995.98,22995.98
1658558699999.0,22995.98,22995.98
1658558999999.0,22995.98,22995.98
1658559299999.0,22995.98,22995.98
1658559599999.0,22995.98,22995.98
1658559899999.0,22995.98,22995.98
1658560199999.0,22995.98,22995.98
1658560499999.0,22995.98,22995.98
1658560799999.0,22995.98,22995.98
1658561099999.0,22995.98,22995.98
1658561399999.0,22995.98,22995.98
1658561699999.0,22995.98,22995.98
1658561999999.0,22995.98,22995.98
1658562299999.0,22995.98,22995.98
1658562599999.0,22995.98,22995.98
1658562899999.0,22995.98,22995.98
1658563199999.0,22995.98,22995.98
1658563499999.0,22995.98,22995.98
1658563799999.0,22995.98,22995.98
1658564099999.0,22995.98,22995.98
1658564399999.0,22995.98,22995.98
1658564699999.0,22995.98,22995.98
1658564999999.0,22995.98,22995.98
1658565299999.0,22995.98,22995.98
1658565599999.0,22995.98,22995.98
1658565899999.0,22995.98,22995.98
1658566199999.0,22995.98,22995.98
1658566499999.0,22995.98,22995.98
1658566799999.0,22995.98,22995.98
1658567099999.0,22995.98,22995.98
1658567399999.0,22995.98,22995.98
1658567699999.0,22995.98,22995.98
1658567999999.0,22995.98,22995.98
1658568299999.0,22995.98,22995.98
