1658636700000,22333.76000000,22356.35000000,22326.98000000,22348.70000000,196.74570000,1658636999999,4396370.94433800,7541,105.93906000,2367347.52493290,0
1658637000000,22348.70000000,22393.54000000,22348.43000000,22386.34000000,293.53149000,1658637299999,6567117.19536260,9247,151.13969000,3381450.82771590,0
1658637300000,22386.34000000,22405.24000000,22373.50000000,22402.06000000,197.64910000,1658637599999,4424958.54418090,7932,106.71010000,2389127.43893680,0
1658637600000,22403.14000000,22403.14000000,22383.30000000,22391.65000000,172.16101000,1658637899999,3854881.00609200,6747,73.50161000,1645762.70786830,0
1658637900000,22389.96000000,22405.01000000,22384.40000000,22389.11000000,152.07820000,1658638199999,3405844.03440350,6488,87.84705000,1967442.50458360,0
1658638200000,22390.47000000,22412.43000000,22360.69000000,22374.19000000,221.27963000,1658638499999,4954221.84902990,8432,113.79476000,2547895.44506210,0
1658638500000,22375.53000000,22400.89000000,22361.89000000,22396.51000000,159.71720000,1658638799999,3574495.79563160,6942,78.22022000,1750601.41521640,0
1658638800000,22396.51000000,22468.30000000,22390.24000000,22418.74000000,616.99272000,1658639099999,13836547.46322700,15336,315.10822000,7067558.15407480,0
1658639100000,22418.74000000,22435.19000000,22411.51000000,22432.07000000,259.04937000,1658639399999,5808077.88570050,9262,113.36127000,2541703.05696590,0
1658639400000,22430.77000000,22582.08000000,22420.44000000,22572.05000000,564.86505000,1658639699999,12708725.74505480,15150,382.63133000,8611121.04619280,0
1658639700000,22571.27000000,22646.34000000,22560.00000000,22619.02000000,1260.93612000,1658639999999,28512485.74770250,30946,669.45238000,15137866.49724700,0
1658640000000,22619.02000000,22694.35000000,22605.58000000,22613.07000000,1262.25367000,1658640299999,28588613.33697200,28185,675.15178000,15292691.97346100,0
1658640300000,22614.66000000,22694.53000000,22613.00000000,22641.22000000,708.57462000,1658640599999,16055553.06103550,17611,416.43125000,9436495.64364340,0
1658640600000,22641.22000000,22670.49000000,22600.00000000,22610.34000000,520.60019000,1658640899999,11781789.20350600,15039,255.04362000,5772425.72236880,0
1658640900000,22613.80000000,22670.00000000,22585.14000000,22666.42000000,467.62747000,1658641199999,10580033.22809910,13577,273.98543000,6199481.62903110,0
1658641200000,22663.72000000,22787.21000000,22657.97000000,22773.99000000,1170.76352000,1658641499999,26619475.81165380,26742,633.98678000,14412373.66288570,0
1658641500000,22772.34000000,22786.98000000,22733.72000000,22746.32000000,521.95182000,1658641799999,11879575.11046850,14929,259.65343000,5909924.74266190,0
1658641800000,22746.32000000,22766.21000000,22727.11000000,22758.08000000,384.34062000,1658642099999,8742853.49195690,11778,216.80565000,4932015.81883750,0
1658642100000,22758.08000000,22763.02000000,22729.17000000,22749.98000000,329.08862000,1658642399999,7484708.30337430,10409,171.42346000,3899001.87952830,0
1658642400000,22748.92000000,22768.36000000,22729.55000000,22766.47000000,361.92815000,1658642699999,8233904.90817770,11912,185.99486000,4231637.23027220,0
1658642700000,22766.47000000,22766.47000000,22698.32000000,22702.20000000,386.50384000,1658642999999,8780902.28933390,11956,175.33276000,3983301.63259010,0
1658643000000,22702.20000000,22719.84000000,22682.16000000,22701.53000000,333.99324000,1658643299999,7581915.74828550,11700,163.01726000,3700662.50844710,0
1658643300000,22701.80000000,22765.03000000,22694.01000000,22697.47000000,832.91815000,1658643599999,18925513.84415950,18484,410.62157000,9330450.24705870,0
1658643600000,22699.47000000,22723.99000000,22666.01000000,22722.04000000,440.04432000,1658643899999,9985945.99634960,13430,214.96804000,4878679.16270990,0
1658643900000,22719.72000000,22753.41000000,22705.30000000,22739.71000000,483.32784000,1658644199999,10986719.71424860,13257,262.65272000,5971029.78309860,0
1658644200000,22739.71000000,22744.91000000,22690.30000000,22695.55000000,332.13557000,1658644499999,7541285.87199090,12066,142.54968000,3236721.77983770,0
1658644500000,22696.80000000,22697.38000000,22639.59000000,22645.18000000,362.77645000,1658644799999,8219470.86232650,12120,163.48906000,3704172.83276550,0
1658644800000,22645.18000000,22675.80000000,22641.39000000,22652.28000000,281.74911000,1658645099999,6383266.35300540,10284,150.16217000,3402197.82413230,0
1658645100000,22652.28000000,22669.97000000,22648.95000000,22658.42000000,212.94338000,1658645399999,4825170.50609500,8680,120.53520000,2731304.70799250,0
1658645400000,22656.15000000,22660.70000000,22640.36000000,22642.03000000,289.89277000,1658645699999,6566917.39344910,8697,111.66738000,2529730.04222920,0
1658645700000,22644.00000000,22684.00000000,22631.14000000,22679.00000000,507.35469000,1658645999999,11492435.75376730,13684,265.56473000,6015957.40748130,0
1658646000000,22680.38000000,22719.70000000,22667.13000000,22709.41000000,325.56547000,1658646299999,7386798.77803410,11270,170.89332000,3877606.35607310,0
1658646300000,22709.41000000,22839.99000000,22707.35000000,22796.13000000,1256.07421000,1658646599999,28622548.39825440,27354,708.29426000,16139220.18624160,0
1658646600000,22797.28000000,22812.96000000,22737.78000000,22744.71000000,512.07156000,1658646899999,11663444.28894450,13356,241.31807000,5496860.06946440,0
1658646900000,22744.71000000,22764.99000000,22719.08000000,22729.45000000,344.15794000,1658647199999,7826800.20089490,11019,156.59666000,3561305.34075190,0
1658647200000,22726.78000000,22779.15000000,22726.78000000,22764.68000000,267.24030000,1658647499999,6081826.71639390,10357,151.60413000,3450163.13628700,0
1658647500000,22764.68000000,22792.74000000,22732.87000000,22738.63000000,263.20515000,1658647799999,5991208.19561410,10287,129.67952000,2952097.22180860,0
1658647800000,22737.00000000,22745.84000000,22688.34000000,22689.80000000,471.13502000,1658648099999,10698946.11668190,12860,228.62891000,5191905.67477080,0
1658648100000,22689.80000000,22733.82000000,22687.96000000,22724.08000000,359.29103000,1658648399999,8161359.28865180,10395,192.22206000,4366344.79492190,0
1658648400000,22724.08000000,22767.90000000,22721.79000000,22761.48000000,389.63814000,1658648699999,8864186.88585570,13303,214.87901000,4888492.60416490,0
1658648700000,22763.48000000,22777.49000000,22751.45000000,22756.94000000,477.23498000,1658648999999,10863272.15971110,11152,183.69065000,4181428.64497980,0
1658649000000,22755.11000000,22758.27000000,22690.00000000,22707.59000000,325.36536000,1658649299999,7392286.07483840,10361,140.37808000,3190062.45742570,0
1658649300000,22706.44000000,22731.64000000,22700.00000000,22701.60000000,270.24419000,1658649599999,6137700.74624510,9544,130.48072000,2963572.13905320,0
1658649600000,22704.09000000,22744.37000000,22648.00000000,22660.49000000,610.53937000,1658649899999,13851536.15425530,17545,278.14425000,6310322.52504220,0
1658649900000,22660.49000000,22680.60000000,22627.88000000,22660.00000000,441.24655000,1658650199999,9997958.51445810,14433,226.91657000,5141540.22992420,0
1658650200000,22660.81000000,22677.81000000,22652.57000000,22671.28000000,278.45905000,1658650499999,6311202.15996570,10755,135.97275000,3081802.70480900,0
1658650500000,22670.46000000,22676.97000000,22609.36000000,22617.13000000,347.95459000,1658650799999,7880161.62495450,12540,176.03423000,3986987.38519050,0
1658650800000,22617.13000000,22636.99000000,22590.01000000,22625.04000000,385.84426000,1658651099999,8725678.64411990,12585,211.65824000,4786561.46888610,0
1658651100000,22623.43000000,22643.25000000,22597.56000000,22625.72000000,270.86713000,1658651399999,6126207.22225270,10972,121.06206000,2738149.39893150,0
1658651400000,22625.72000000,22652.10000000,22586.62000000,22590.11000000,379.88944000,1658651699999,8594762.21551690,12671,177.72877000,4021665.67149400,0
1658651700000,22590.11000000,22606.90000000,22566.00000000,22581.52000000,478.56813000,1658651999999,10808928.20071000,14761,213.21350000,4815915.25568320,0
1658652000000,22581.52000000,22650.19000000,22578.04000000,22636.98000000,366.83434000,1658652299999,8296142.25144770,12732,213.11539000,4819612.54586720,0
1658652300000,22638.47000000,22661.06000000,22606.69000000,22618.00000000,336.59729000,1658652599999,7616691.70570140,11189,152.79557000,3457962.50824410,0
1658652600000,22618.00000000,22686.00000000,22605.47000000,22678.20000000,378.62435000,1658652899999,8572454.15744060,11143,172.44287000,3905237.83285720,0
1658652900000,22678.20000000,22700.00000000,22659.99000000,22681.91000000,411.86357000,1658653199999,9341194.96239220,12158,205.07434000,4651255.03530840,0
1658653200000,22681.91000000,22705.12000000,22667.50000000,22693.55000000,449.20816000,1658653499999,10191248.09302880,13359,232.03725000,5264437.15774500,0
1658653500000,22691.65000000,22694.22000000,22649.97000000,22664.76000000,297.13106000,1658653799999,6737474.95850770,10358,134.04985000,3039756.50399450,0
1658653800000,22664.76000000,22680.67000000,22650.00000000,22664.19000000,250.58251000,1658654099999,5680073.32104100,9331,103.19722000,2339285.45891670,0
1658654100000,22665.72000000,22688.63000000,22661.82000000,22676.43000000,175.23203000,1658654399999,3973659.47000370,7443,97.93535000,2220898.19301020,0
1658654400000,22675.92000000,22763.36000000,22670.00000000,22728.49000000,626.03533000,1658654699999,14224774.19353020,16744,330.58362000,7511170.43119640,0
1658654700000,22727.34000000,22729.86000000,22693.04000000,22715.37000000,283.33137000,1658654999999,6435427.77851160,10572,114.44490000,2599507.04505120,0
1658655000000,22715.37000000,22744.12000000,22688.63000000,22703.33000000,303.51975000,1658655299999,6895222.60953650,11361,132.10042000,3001031.21069750,0
1658655300000,22700.56000000,22720.87000000,22683.00000000,22696.24000000,284.74199000,1658655599999,6463828.61469790,9936,145.34512000,3299560.19599430,0
1658655600000,22696.24000000,22697.25000000,22661.37000000,22676.18000000,275.93974000,1658655899999,6257496.12946210,10347,122.55242000,2779159.70242640,0
1658655900000,22676.18000000,22682.21000000,22633.60000000,22641.71000000,296.94489000,1658656199999,6727166.23080850,11138,147.49281000,3341509.40823370,0
1658656200000,22641.71000000,22655.70000000,22636.33000000,22641.25000000,219.49036000,1658656499999,4970084.79698470,9334,99.53409000,2253908.02795030,0
1658656500000,22642.61000000,22648.43000000,22598.50000000,22617.09000000,331.93946000,1658656799999,7509640.73015180,11429,141.41384000,3199339.86390270,0
1658656800000,22618.27000000,22629.06000000,22605.30000000,22626.75000000,209.26149000,1658657099999,4733001.28076190,9035,103.38005000,2338214.62280260,0
1658657100000,22627.58000000,22635.54000000,22617.70000000,22620.41000000,170.47893000,1658657399999,3857226.75653940,8253,81.57242000,1845671.84624110,0
1658657400000,22620.54000000,22637.99000000,22610.50000000,22624.01000000,178.14116000,1658657699999,4030161.87822320,7877,95.44149000,2159236.86112900,0
1658657700000,22624.07000000,22667.02000000,22588.11000000,22620.86000000,419.60540000,1658657999999,9493463.55079530,13292,199.70507000,4518824.91348790,0
1658658000000,22620.86000000,22681.10000000,22616.98000000,22669.09000000,235.45195000,1658658299999,5331546.10361520,9490,145.32975000,3291078.35315200,0
1658658300000,22669.12000000,22681.10000000,22654.11000000,22656.10000000,203.46698000,1658658599999,4611577.49304420,8689,109.01942000,2471040.33421400,0
1658658600000,22654.50000000,22673.40000000,22646.33000000,22652.53000000,211.31515000,1658658899999,4787986.54385110,9305,95.97031000,2174533.35895600,0
1658658900000,22651.15000000,22652.53000000,22516.94000000,22528.03000000,985.27927000,1658659199999,22223593.15020390,26906,452.63315000,10209050.52578230,0
1658659200000,22528.03000000,22558.16000000,22492.72000000,22503.22000000,537.26398000,1658659499999,12101586.06413530,16602,242.71652000,5467706.18064710,0
1658659500000,22499.53000000,22528.53000000,22491.65000000,22506.59000000,379.24765000,1658659799999,8536112.66210080,13641,180.46886000,4062213.10393650,0
1658659800000,22504.70000000,22547.00000000,22480.00000000,22518.89000000,434.42251000,1658660099999,9779335.50613850,14970,222.29165000,5004415.35297930,0
1658660100000,22517.83000000,22533.19000000,22511.91000000,22521.80000000,202.51728000,1658660399999,4561176.40333040,8671,101.32861000,2282178.43442190,0
1658660400000,22521.80000000,22561.86000000,22507.74000000,22551.69000000,333.52341000,1658660699999,7515697.06348660,11755,178.80175000,4029625.89290210,0
1658660700000,22551.69000000,22570.67000000,22538.22000000,22565.25000000,297.71829000,1658660999999,6715825.62275780,11192,151.67459000,3421567.45284820,0
1658661000000,22567.94000000,22799.91000000,22564.86000000,22781.96000000,1421.85213000,1658661299999,32280690.95043280,34492,781.81518000,17747298.54069440,0
1658661300000,22784.72000000,22809.71000000,22709.74000000,22752.25000000,1111.01901000,1658661599999,25292034.03388120,26276,593.89368000,13523714.68914830,0
1658661600000,22752.25000000,22822.81000000,22726.37000000,22737.07000000,661.25500000,1658661899999,15059478.94774530,20569,331.94351000,7560941.09099340,0
1658661900000,22739.80000000,22774.58000000,22721.64000000,22746.95000000,337.52482000,1658662199999,7676901.41320930,13572,176.92342000,4024361.48494180,0
1658662200000,22745.51000000,22768.00000000,22676.00000000,22680.74000000,774.28654000,1658662499999,17593395.72711630,20043,416.11531000,9456494.53968150,0
1658662500000,22680.74000000,22727.60000000,22658.50000000,22704.46000000,452.21288000,1658662799999,10260769.37909430,15034,245.78857000,5577041.81075200,0
1658662800000,22706.50000000,22727.62000000,22698.85000000,22708.82000000,267.07595000,1658663099999,6065653.00972420,11292,156.18811000,3547286.02400540,0
1658663100000,22708.82000000,22718.20000000,22648.53000000,22666.94000000,408.07663000,1658663399999,9257127.22988400,15408,182.70637000,4145071.18354140,0
1658663400000,22666.94000000,22689.00000000,22659.40000000,22675.77000000,232.06838000,1658663699999,5262001.66966870,11294,114.00179000,2585068.97854930,0
1658663700000,22673.59000000,22713.66000000,22645.71000000,22657.63000000,390.76441000,1658663999999,8862781.98216550,15359,179.64226000,4074711.68736810,0
1658664000000,22657.63000000,22717.68000000,22596.42000000,22626.26000000,721.28262000,1658664299999,16335473.71497700,21330,342.66587000,7762661.76310180,0
1658664300000,22626.26000000,22715.45000000,22622.61000000,22709.87000000,382.24106000,1658664599999,8669851.79900440,14066,205.28598000,4656097.79472150,0
1658664600000,22709.87000000,22745.88000000,22709.52000000,22740.40000000,413.55271000,1658664899999,9399331.35378520,14256,216.44776000,4919517.23073670,0
1658664900000,22740.40000000,22774.56000000,22716.60000000,22744.91000000,514.02006000,1658665199999,11694007.40648620,15180,262.70909000,5976983.58084850,0
1658665200000,22747.10000000,22750.35000000,22697.37000000,22700.09000000,311.73156000,1658665499999,7083735.95428320,10708,144.39775000,3281570.19266520,0
1658665500000,22698.99000000,22740.59000000,22698.11000000,22723.49000000,335.20386000,1658665799999,7616957.28863710,10596,131.84720000,2995860.25758610,0
1658665800000,22723.49000000,22729.69000000,22661.82000000,22676.02000000,368.03622000,1658666099999,8349329.32761840,12746,167.72841000,3805362.33325600,0
1658666100000,22676.02000000,22684.72000000,22647.33000000,22657.48000000,376.58408000,1658666399999,8535592.51671800,11539,202.56542000,4591567.62783260,0
1658666400000,22656.61000000,22677.97000000,22570.00000000,22582.74000000,585.28500000,1658666699999,13236996.63700390,17768,241.47599000,5462155.25773530,0
1658666700000,22584.42000000,22631.00000000,22570.13000000,22607.47000000,606.91263000,1658666999999,13719437.11692120,15799,316.56234000,7156158.62210170,0
1658667000000,22605.58000000,22610.46000000,22511.87000000,22516.73000000,629.70636000,1658667299999,14198952.59479140,19538,276.52195000,6235081.54047300,0
1658667300000,22516.73000000,22540.94000000,22444.00000000,22495.59000000,1080.05759000,1658667599999,24299129.82498460,24979,428.07749000,9631592.95937410,0
1658667600000,22495.59000000,22530.19000000,22447.44000000,22493.94000000,622.39092000,1658667899999,13999921.90679430,16675,258.17448000,5808607.32295070,0
1658667900000,22493.94000000,22548.74000000,22489.47000000,22541.76000000,425.79454000,1658668199999,9587681.67184070,13870,236.82371000,5332447.57340850,0
1658668200000,22541.76000000,22550.00000000,22496.58000000,22540.76000000,312.16926000,1658668499999,7033341.90703640,11660,145.64557000,3281735.46241880,0
1658668500000,22540.76000000,22547.09000000,22512.18000000,22537.07000000,250.16735000,1658668799999,5635915.29411820,10769,117.54336000,2648180.85995950,0
